City,Product ID,Order ID,First Name,Last Name,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Latitude,Longitude
Glendale,Product2,194292628,Loreta,Southard,4361,437.2,263.33,1906629.2,1148382.13,758247.07,33.66983,-112.18682
Surprise,Product1,209584653,Tom,Dingle,9611,154.06,90.93,1480670.66,873928.23,606742.43,33.6549,-112.40448
Scottsdale,Product1,601886260,Azucena,Yount,374,9.33,6.92,3489.42,2588.08,901.34,33.58879,-111.83681
Flagstaff,Product1,566558778,Jona,Root,6187,437.2,263.33,2704956.4,1629222.71,1075733.69,35.22549,-111.58151
Murray,Product1,269276034,Jenice,Magnuson,3617,81.73,56.67,295617.41,204975.39,90642.02,40.63501,-111.88914
Salt Lake City,Product1,396024358,Clarita,Selby,1263,651.21,524.96,822478.23,663024.48,159453.75,40.74082,-111.93886
Salt Lake City,Product1,803102576,Mafalda,Henry,4754,205.7,117.11,977897.8,556740.94,421156.86,40.69993,-111.81109
Salt Lake City,Product1,967122018,Kevin,Mcginnis,1752,651.21,524.96,1140919.92,919729.92,221190,40.63706,-111.83426
Salt Lake City,Product1,435006511,Al,Whitfield,6948,81.73,56.67,567860.04,393743.16,174116.88,40.69661,-111.98807
Salt Lake City,Product1,173992383,Anthony,Beane,7067,154.06,90.93,1088742.02,642602.31,446139.71,40.65029,-111.86593
Salt Lake City,Product1,321628463,Edmund,Barnard,5864,668.27,502.54,3918735.28,2946894.56,971840.72,40.70518,-111.85265
Salt Lake City,Product1,635776078,Bernice,Dodds,9125,205.7,117.11,1877012.5,1068628.75,808383.75,40.69822,-111.93895
Salt Lake City,Product1,944609057,Jason,Cooke,9666,421.89,364.69,4077988.74,3525093.54,552895.2,40.76495,-111.89093
Salt Lake City,Product1,696613729,Olevia,Pederson,2337,154.06,90.93,360038.22,212503.41,147534.81,40.68709,-111.85459
West Jordan,Product1,310588920,Michiko,Pyle,9018,437.2,263.33,3942669.6,2374709.94,1567959.66,40.58593,-111.93864
Salt Lake City,Product1,725645959,Dusty,Dabney,3620,651.21,524.96,2357380.2,1900355.2,457025,40.74178,-111.8307
Sandy,Product1,251208674,Katelyn,Woody,7084,421.89,364.69,2988668.76,2583463.96,405204.8,40.59524,-111.85322
Salt Lake City,Product1,417013394,Aurelio,Caban,2385,81.73,56.67,194926.05,135157.95,59768.1,40.66794,-111.95799
Midvale,Product1,123108947,Derek,Burleson,9528,47.45,31.79,452103.6,302895.12,149208.48,40.62329,-111.86236
Salt Lake City,Product1,589856660,Sheena,Folsom,548,81.73,56.67,44788.04,31055.16,13732.88,40.71402,-111.88833
Spanish Fork,Product1,407930362,Noma,Moreland,4514,109.28,35.84,493289.92,161781.76,331508.16,40.12316,-111.65466
Bountiful,Product2,488316380,Karrie,Jernigan,2523,9.33,6.92,23539.59,17459.16,6080.43,40.88413,-111.88571
Ogden,Product2,912313544,Margaret,Richmond,2706,205.7,117.11,556624.2,316899.66,239724.54,41.21206,-111.97059
Sandy,Product1,481533181,Ike,Schmid,5224,47.45,31.79,247878.8,166070.96,81807.84,40.55833,-111.89084
Park City,Product1,767899119,Buddy,Hendrickson,7269,81.73,56.67,594095.37,411934.23,182161.14,40.65707,-111.50675
Provo,Product1,263647687,Rickie,Lawson,8064,109.28,35.84,881233.92,289013.76,592220.16,40.2181,-111.65887
Chandler,Product1,231327712,Ira,Winslow,3865,47.45,31.79,183394.25,122868.35,60525.9,33.26181,-111.85917
Highland Village,Product1,653800523,Garth,Switzer,2958,81.73,56.67,241757.34,167629.86,74127.48,33.07283,-97.06245
Detroit,Product1,684239947,Barrett,Osborn,661,437.2,263.33,288989.2,174061.13,114928.07,42.33072,-83.04635
Belleville,Product1,896132314,Arturo,Bottoms,4321,205.7,117.11,888829.7,506032.31,382797.39,42.20885,-83.49158
Bloomfield Hills,Product1,133276450,Merle,Hester,8318,81.73,56.67,679830.14,471381.06,208449.08,42.54393,-83.32032
Clinton Township,Product1,459783685,Ellis,Villalobos,9065,109.28,35.84,990623.2,324889.6,665733.6,42.56965,-82.91046
Dearborn Heights,Product1,410077846,Jeana,Wampler,2,109.28,35.84,218.56,71.68,146.88,42.32703,-83.26276
Dearborn Heights,Product1,838895261,Jackeline,Gilman,6605,81.73,56.67,539826.65,374305.35,165521.3,42.34127,-83.2826
Detroit,Product1,871284759,Wynell,Barksdale,1377,154.06,90.93,212140.62,125210.61,86930.01,42.40178,-83.22104
Detroit,Product1,152607667,Luann,Hooks,8855,668.27,502.54,5917530.85,4449991.7,1467539.15,42.32845,-83.06471
Detroit,Product1,198537814,Verlie,Logan,606,421.89,364.69,255665.34,221002.14,34663.2,42.44568,-83.08334
Detroit,Product1,345061528,Jayson,Reich,229,421.89,364.69,96612.81,83514.01,13098.8,42.31025,-83.09489
Detroit,Product1,898477637,Werner,Knox,8354,154.06,90.93,1287017.24,759629.22,527388.02,42.40102,-83.21973
Detroit,Product1,885397469,Young,Martino,7642,421.89,364.69,3224083.38,2786960.98,437122.4,42.44431,-83.21408
Detroit,Product1,302744853,Johnson,Tirado,7785,81.73,56.67,636268.05,441175.95,195092.1,42.37512,-83.01712
Detroit,Product1,567756116,Beulah,Purvis,506,47.45,31.79,24009.7,16085.74,7923.96,42.34894,-83.04216
Detroit,Product1,467980086,Perry,Toliver,4562,47.45,31.79,216466.9,145025.98,71440.92,42.34189,-83.01407
Detroit,Product1,211278092,Amada,Jackson,737,81.73,56.67,60235.01,41765.79,18469.22,42.34337,-83.21538
Detroit,Product1,975823962,Israel,Hoppe,6850,651.21,524.96,4460788.5,3595976,864812.5,42.36943,-83.0752
Detroit,Product1,860104024,Glenn,Scribner,2749,437.2,263.33,1201862.8,723894.17,477968.63,42.44734,-83.02471
Detroit,Product1,732917106,Drucilla,Keefer,5313,437.2,263.33,2322843.6,1399072.29,923771.31,42.3112,-83.12764
Detroit,Product1,183374536,Raphael,Crowell,3455,205.7,117.11,710693.5,404615.05,306078.45,42.43034,-83.20138
Detroit,Product1,670900142,Emanuel,Neville,3116,255.28,159.42,795452.48,496752.72,298699.76,42.39197,-83.08781
Detroit,Product1,575230252,Joseph,Caskey,2269,421.89,364.69,957268.41,827481.61,129786.8,42.35786,-83.06495
Farmington,Product1,146413695,Magdalene,Foster,5921,651.21,524.96,3855814.41,3108288.16,747526.25,42.46267,-83.37634
Farmington Hills,Product1,154811799,Wilma,Shaw,1106,9.33,6.92,10318.98,7653.52,2665.46,42.49873,-83.37581
Farmington Hills,Product1,541098392,Granville,Pak,1893,668.27,502.54,1265035.11,951308.22,313726.89,42.48556,-83.33842
Garden City,Product1,866259801,Alverta,Bevins,4380,255.28,159.42,1118126.4,698259.6,419866.8,42.32584,-83.32022
Grosse Pointe,Product1,761594855,Silas,Lanier,1697,109.28,35.84,185448.16,60820.48,124627.68,42.38471,-82.90592
Grosse Pointe,Product1,378714883,Alia,Adcock,9005,437.2,263.33,3936986,2371286.65,1565699.35,42.39134,-82.91632
Grosse Pointe Farms,Product1,839543712,Malik,Cruz,8496,81.73,56.67,694378.08,481468.32,212909.76,42.41674,-82.90957
Harper Woods,Product2,186317670,Melania,Rose,4394,47.45,31.79,208495.3,139685.26,68810.04,42.44638,-82.91818
Huntington Woods,Product1,131585586,Emil,Parris,7954,81.73,56.67,650080.42,450753.18,199327.24,42.48568,-83.15547
Huntington Woods,Product3,208208787,Morton,Townsend,2462,9.33,6.92,22970.46,17037.04,5933.42,42.48098,-83.18289
Inkster,Product1,919361102,Elanor,Seay,8235,255.28,159.42,2102230.8,1312823.7,789407.1,42.29424,-83.31056
Lathrup Village,Product1,588528859,Johnny,Paris,7623,81.73,56.67,623027.79,431995.41,191032.38,42.488,-83.2222
Livonia,Product1,309510886,Darren,Stanford,4,47.45,31.79,189.8,127.16,62.64,42.36954,-83.31866
Livonia,Product1,796418511,Ethelyn,Simpkins,6791,421.89,364.69,2865054.99,2476609.79,388445.2,42.36843,-83.36119
Sterling Heights,Product1,133675563,Jarrett,Eddy,6424,437.2,263.33,2808572.8,1691631.92,1116940.88,42.56522,-83.05069
Novi,Product1,526018369,Ethan,Chappell,9379,437.2,263.33,4100498.8,2469772.07,1630726.73,42.48002,-83.47205
Orchard Lake,Product1,648495757,Laurine,Garza,3160,437.2,263.33,1381552,832122.8,549429.2,42.57793,-83.36237
Westland,Product1,596469056,Amira,Guinn,7303,154.06,90.93,1125100.18,664061.79,461038.39,42.31083,-83.34823
Westland,Product1,535612094,Reiko,Hale,8376,9.33,6.92,78148.08,57961.92,20186.16,42.34493,-83.38531
Plymouth,Product2,251911199,Aretha,Webber,4977,152.58,97.44,759390.66,484958.88,274431.78,42.35869,-83.47169
Redford,Product1,501665198,Bryon,Hillman,2735,651.21,524.96,1781059.35,1435765.6,345293.75,42.36477,-83.27523
Redford,Product1,761485421,Kory,Burnette,9313,47.45,31.79,441901.85,296060.27,145841.58,42.41323,-83.31526
Rochester,Product1,578295695,Keven,Henke,9402,421.89,364.69,3966609.78,3428815.38,537794.4,42.68052,-83.13378
Shelby Township,Product1,919332349,Dottie,Polanco,9726,152.58,97.44,1483993.08,947701.44,536291.64,42.68317,-83.06726
Southfield,Product1,122144210,Randy,Hopkins,4041,47.45,31.79,191745.45,128463.39,63282.06,42.49886,-83.30413
Sterling Heights,Product1,644592607,Issac,Gaddis,8131,651.21,524.96,5294988.51,4268449.76,1026538.75,42.58724,-83.03038
Utica,Product1,514851367,Nathaniel,Blackmon,4815,205.7,117.11,990445.5,563884.65,426560.85,42.62848,-83.0325
Warren,Product2,981406819,Etta,Schuler,8942,154.06,90.93,1377604.52,813096.06,564508.46,42.51239,-83.02859
Wayne,Product1,663057792,Sherlyn,Lindgren,2390,47.45,31.79,113405.5,75978.1,37427.4,42.28232,-83.3843
Plymouth,Product1,498915612,Garry,Moen,9072,205.7,117.11,1866110.4,1062421.92,803688.48,42.37385,-83.48043
Sterling Heights,Product1,598404109,Toby,Lima,9929,9.33,6.92,92637.57,68708.68,23928.89,42.53877,-82.98915
Sterling Heights,Product1,691259610,Anna,Lyles,7935,668.27,502.54,5302722.45,3987654.9,1315067.55,42.62543,-82.98681
Rochester Hills,Product1,577530944,Lucius,Oliva,3095,81.73,56.67,252954.35,175393.65,77560.7,42.68172,-83.15212
Romulus,Product1,577579438,Leslie,Osorio,7446,205.7,117.11,1531642.2,872001.06,659641.14,42.22895,-83.32738
Shelby Township,Product1,182078921,Clifton,Lowry,54,9.33,6.92,503.82,373.68,130.14,42.64695,-83.05355
Northville,Product2,302015721,Twila,Breen,2018,255.28,159.42,515155.04,321709.56,193445.48,42.43551,-83.52602
Northville,Product1,118688666,Carita,Mckinley,1469,9.33,6.92,13705.77,10165.48,3540.29,42.42415,-83.47068
Rochester,Product1,233709084,Kacy,Blackburn,8566,109.28,35.84,936092.48,307005.44,629087.04,42.64264,-83.13141
Clinton Township,Product1,419000804,Eugenio,Braswell,504,154.06,90.93,77646.24,45828.72,31817.52,42.61341,-82.95297
Clinton Township,Product2,966800153,Anabel,Hazel,6505,421.89,364.69,2744394.45,2372308.45,372086,42.57215,-82.87154
Canton,Product1,439655959,Elana,Good,2823,255.28,159.42,720655.44,450042.66,270612.78,42.32199,-83.48624
Belleville,Product1,620429551,Enedina,Lima,7746,437.2,263.33,3386551.2,2039754.18,1346797.02,42.21776,-83.5434
Detroit,Product1,662294757,Roger,Benoit,6591,81.73,56.67,538682.43,373511.97,165170.46,42.38746,-83.12934
Bloomfield Hills,Product1,238737905,Maryjane,Grayson,6706,651.21,524.96,4367014.26,3520381.76,846632.5,42.58127,-83.28228
Detroit,Product1,893557822,Corrine,Lockhart,2471,205.7,117.11,508284.7,289378.81,218905.89,42.32987,-83.04119
Brownstown Township,Product1,190865838,Bryce,Hirsch,298,668.27,502.54,199144.46,149756.92,49387.54,42.15596,-83.22668
West Bloomfield,Product1,265085780,Torri,Ralph,3628,154.06,90.93,558929.68,329894.04,229035.64,42.5367,-83.36054
Troy,Product1,170953977,Suanne,Wyant,7936,255.28,159.42,2025902.08,1265157.12,760744.96,42.53488,-83.10689
Rochester Hills,Product1,833519256,Rich,Lucas,5725,109.28,35.84,625628,205184,420444,42.68192,-83.19408
Troy,Product1,998142945,Michale,Truitt,1533,651.21,524.96,998304.93,804763.68,193541.25,42.59201,-83.12769
Dearborn,Product1,380498874,Letisha,Cordell,6927,109.28,35.84,756982.56,248263.68,508718.88,42.30291,-83.24263
Dearborn,Product1,116573369,Donnetta,Warden,5505,421.89,364.69,2322504.45,2007618.45,314886,42.32924,-83.18956
Auburn Hills,Product1,512665259,Demarcus,Thompson,7898,9.33,6.92,73688.34,54654.16,19034.18,42.63369,-83.21972
Waterford,Product2,595385873,Frankie,Buckner,6765,81.73,56.67,552903.45,383372.55,169530.9,42.6879,-83.38278
Highland,Product2,361659038,Voncile,Pickens,1801,205.7,117.11,370465.7,210915.11,159550.59,42.65381,-83.57496
Bloomfield Hills,Product1,328721082,Jenette,Goode,4728,255.28,159.42,1206963.84,753737.76,453226.08,42.60623,-83.29612
Pontiac,Product1,184120833,Dee,Bergstrom,4301,109.28,35.84,470013.28,154147.84,315865.44,42.67231,-83.30052
Auburn Hills,Product1,135719621,Idalia,Marr,1307,421.89,364.69,551410.23,476649.83,74760.4,42.67776,-83.24595
Waterford,Product1,461691272,Hiram,Sisk,3562,81.73,56.67,291122.26,201858.54,89263.72,42.65938,-83.42612
Waterford,Product1,160522115,Efren,Renteria,916,152.58,97.44,139763.28,89255.04,50508.24,42.63782,-83.34968
Commerce Township,Product1,101010978,Fransisca,Storm,248,421.89,364.69,104628.72,90443.12,14185.6,42.59443,-83.44606
Clarkston,Product1,772269189,Sherri,Cochrane,469,154.06,90.93,72254.14,42646.17,29607.97,42.71918,-83.37901
Oxford,Product1,933720576,Angel,Lo,7523,154.06,90.93,1158993.38,684066.39,474926.99,42.8111,-83.25251
Walled Lake,Product1,765101468,Celena,Eaton,9382,437.2,263.33,4101810.4,2470562.06,1631248.34,42.55063,-83.45911
Clarkston,Product1,516460692,Buck,Worsham,1051,668.27,502.54,702351.77,528169.54,174182.23,42.71817,-83.41578
Wyandotte,Product1,958159577,Rusty,Ponce,9566,9.33,6.92,89250.78,66196.72,23054.06,42.201,-83.15033
Dearborn Heights,Product1,230871951,Kiesha,Groce,8996,668.27,502.54,6011756.92,4520849.84,1490907.08,42.26932,-83.26042
Wyandotte,Product1,595584142,My,Herzog,5438,9.33,6.92,50736.54,37630.96,13105.58,42.21457,-83.18068
Taylor,Product3,783594977,Alita,Gomez,2022,421.89,364.69,853061.58,737403.18,115658.4,42.21294,-83.23717
Port Huron,Product1,946515786,Josefa,Rhodes,3910,81.73,56.67,319564.3,221579.7,97984.6,42.98044,-82.42204
Port Huron,Product1,406270396,Margert,Hargis,3293,152.58,97.44,502445.94,320869.92,181576.02,43.00421,-82.44002
Port Huron,Product1,805095136,Garret,Lavigne,4396,154.06,90.93,677247.76,399728.28,277519.48,42.97113,-82.45255
Marysville,Product1,255538833,Mackenzie,Galloway,8474,9.33,6.92,79062.42,58640.08,20422.34,42.91492,-82.48801
Kimball,Product1,990462815,Karisa,Hyde,8812,651.21,524.96,5738462.52,4625947.52,1112515,42.98195,-82.50338
Marysville,Product1,813040912,Yuriko,Cottle,5728,255.28,159.42,1462243.84,913157.76,549086.08,42.90379,-82.47987
Fort Gratiot,Product 2,746759450,Dannie,Handley,1571,81.73,56.67,128397.83,89028.57,39369.26,43.03985,-82.45671
Port Huron,Product1,985417258,Mariah,Galloway,5720,205.7,117.11,1176604,669869.2,506734.8,43.00314,-82.44045
